 ira =         5861   masha =          467
           0           0        5861
           0           1        6311
          -1           1        6310
          -1           0        5860
          -2           0        5859
          -2           1        6309
          -3           1        6308
          -3           0        5858
          -4           0        5857
          -4           1        6307
          -4           2        6757
          -4           3        7207
          -3           3        7208
          -3           2        6758
          -2           2        6759
          -2           3        7209
          -1           3        7210
          -1           2        6760
           0           2        6761
           0           3        7211
           0           4        7661
          -1           4        7660
          -1           5        8110
           0           5        8111
           0           6        8561
           1           6        8562
           1           5        8112
           2           5        8113
           2           4        7663
           2           3        7213
           2           2        6763
           2           1        6313
           1           1        6312
           1           0        5862
           2           0        5863
           3           0        5864
           3           1        6314
           3           2        6764
           3           3        7214
           3           4        7664
           4           4        7665
           5           4        7666
           5           3        7216
           4           3        7215
           4           2        6765
           5           2        6766
           5           1        6316
           6           1        6317
           6           0        5867
           5           0        5866
           4           0        5865
           4          -1        5415
           3          -1        5414
           2          -1        5413
           1          -1        5412
           1          -2        4962
           2          -2        4963
           3          -2        4964
           3          -3        4514
           3          -4        4064
           2          -4        4063
           2          -3        4513
           1          -3        4512
           0          -3        4511
           0          -4        4061
           1          -4        4062
           1          -5        3612
           2          -5        3613
           3          -5        3614
           3          -6        3164
           4          -6        3165
           4          -7        2715
           4          -8        2265
           3          -8        2264
           3          -9        1814
           4          -9        1815
           4         -10        1365
           5         -10        1366
           5          -9        1816
           5          -8        2266
           6          -8        2267
           7          -8        2268
           7          -9        1818
           6          -9        1817
           6         -10        1367
           7         -10        1368
           7         -11         918
           6         -11         917
           5         -11         916
           5         -12         466
           6         -12         467
