 ira =            3   masha =      6127524
           0           0           3
           0           1        2503
           0           2        5003
           1           2        5004
           2           2        5005
           3           2        5006
           3           1        2506
           4           1        2507
           4           2        5007
           5           2        5008
           5           3        7508
           6           3        7509
           7           3        7510
           8           3        7511
           8           2        5011
           8           1        2511
           8           0          11
           9           0          12
           9          -1     6247512
           8          -1     6247511
           7          -1     6247510
           7          -2     6245010
           8          -2     6245011
           9          -2     6245012
           9          -3     6242512
           9          -4     6240012
          10          -4     6240013
          10          -5     6237513
          10          -6     6235013
           9          -6     6235012
           9          -5     6237512
           8          -5     6237511
           8          -6     6235011
           8          -7     6232511
           9          -7     6232512
          10          -7     6232513
          10          -8     6230013
           9          -8     6230012
           8          -8     6230011
           7          -8     6230010
           6          -8     6230009
           6          -9     6227509
           6         -10     6225009
           6         -11     6222509
           7         -11     6222510
           7         -10     6225010
           8         -10     6225011
           9         -10     6225012
          10         -10     6225013
          10         -11     6222513
           9         -11     6222512
           9         -12     6220012
           8         -12     6220011
           7         -12     6220010
           6         -12     6220009
           6         -13     6217509
           7         -13     6217510
           7         -14     6215010
           6         -14     6215009
           5         -14     6215008
           5         -13     6217508
           5         -12     6220008
           5         -11     6222508
           4         -11     6222507
           3         -11     6222506
           2         -11     6222505
           2         -12     6220005
           3         -12     6220006
           3         -13     6217506
           4         -13     6217507
           4         -14     6215007
           3         -14     6215006
           3         -15     6212506
           3         -16     6210006
           4         -16     6210007
           4         -17     6207507
           3         -17     6207506
           2         -17     6207505
           1         -17     6207504
           1         -16     6210004
           2         -16     6210005
           2         -15     6212505
           1         -15     6212504
           0         -15     6212503
          -1         -15     6212502
          -2         -15     6212501
          -2         -16     6210001
          -3         -16     6212500
          -4         -16     6212499
          -5         -16     6212498
          -5         -15     6214998
          -4         -15     6214999
          -3         -15     6215000
          -3         -14     6217500
          -4         -14     6217499
          -4         -13     6219999
          -5         -13     6219998
          -6         -13     6219997
          -6         -14     6217497
          -6         -15     6214997
          -6         -16     6212497
          -7         -16     6212496
          -7         -15     6214996
          -7         -14     6217496
          -8         -14     6217495
          -8         -15     6214995
          -8         -16     6212495
          -9         -16     6212494
          -9         -15     6214994
         -10         -15     6214993
         -10         -14     6217493
          -9         -14     6217494
          -9         -13     6219994
         -10         -13     6219993
         -11         -13     6219992
         -11         -12     6222492
         -11         -11     6224992
         -10         -11     6224993
         -10         -12     6222493
          -9         -12     6222494
          -8         -12     6222495
          -8         -13     6219995
          -7         -13     6219996
          -7         -12     6222496
          -7         -11     6224996
          -6         -11     6224997
          -5         -11     6224998
          -4         -11     6224999
          -4         -10     6227499
          -5         -10     6227498
          -5          -9     6229998
          -5          -8     6232498
          -6          -8     6232497
          -6          -9     6229997
          -6         -10     6227497
          -7         -10     6227496
          -7          -9     6229996
          -7          -8     6232496
          -8          -8     6232495
          -8          -9     6229995
          -9          -9     6229994
