 ira =        40084   masha =        43582
           0           0       40084
           0          -1       39734
           1          -1       39735
           1           0       40085
           2           0       40086
           3           0       40087
           4           0       40088
           4           1       40438
           4           2       40788
           5           2       40789
           5           1       40439
           5           0       40089
           5          -1       39739
           6          -1       39740
           6           0       40090
           6           1       40440
           6           2       40790
           7           2       40791
           7           1       40441
           7           0       40091
           7          -1       39741
           8          -1       39742
           9          -1       39743
          10          -1       39744
          10           0       40094
           9           0       40093
           8           0       40092
           8           1       40442
           8           2       40792
           9           2       40793
           9           1       40443
          10           1       40444
          10           2       40794
          11           2       40795
          11           3       41145
          11           4       41495
          11           5       41845
          10           5       41844
           9           5       41843
           9           4       41493
           9           3       41143
           8           3       41142
           7           3       41141
           6           3       41140
           5           3       41139
           4           3       41138
           3           3       41137
           3           2       40787
           3           1       40437
           2           1       40436
           2           2       40786
           1           2       40785
           1           1       40435
           0           1       40434
           0           2       40784
           0           3       41134
           0           4       41484
           0           5       41834
           0           6       42184
          -1           6       42183
          -1           5       41833
          -2           5       41832
          -2           4       41482
          -3           4       41481
          -3           5       41831
          -3           6       42181
          -2           6       42182
          -2           7       42532
          -2           8       42882
          -2           9       43232
          -2          10       43582
